date,city,latitude,longitude,temperature,humidity,pressure,wind_speed,precipitation,cloud_cover,risk_level
2020-02-02,Chennai,13.08,80.27,5.056919837219452,34.201130647355214,1017.9807221097055,2.590939431682303,6.965654199725301,80.37292386816625,Low
2020-02-03,Chennai,13.08,80.27,11.31392900043564,45.05498417263738,994.3990303937502,23.559903597774216,10.492814842042744,66.57788710816988,Moderate
2020-02-04,Chennai,13.08,80.27,13.803040886633362,53.668864933134614,996.1128513651781,29.937438545481466,15.770201298938499,88.71254397736948,High
2020-02-05,Chennai,13.08,80.27,23.878797263466826,33.85004983003388,999.2998313089369,27.34528668494044,13.272929487531947,5.6417232881493025,High
2020-02-06,Chennai,13.08,80.27,8.5321641148185,52.41511866326821,1018.7904828285211,20.993821865157642,0.0,17.137745207414355,Moderate
2020-02-07,Chennai,13.08,80.27,8.664679289461938,64.88832813713742,997.2294832134858,20.679988497460695,16.773839984921167,98.56651437961223,Moderate
2020-02-08,Chennai,13.08,80.27,8.501945886461188,63.37100345125785,1015.1980818041102,29.828480320055014,6.277312004758517,40.80017490701133,Low
2020-02-09,Chennai,13.08,80.27,5.941676816557622,39.64762689128665,1015.656464850064,29.387409077345364,6.07178208918398,3.7281072199992327,Low
2020-02-10,Chennai,13.08,80.27,8.53471265312886,45.5864984872242,1005.8754627830386,11.233729305530066,18.073498594929017,57.021438438258954,Moderate
2020-02-11,Chennai,13.08,80.27,5.596660769917358,57.110599433428604,993.6440301406275,18.81760149063428,17.056052401152588,12.77794535758484,Moderate
2020-02-12,Chennai,13.08,80.27,6.7317393880892755,46.74623267585632,1016.3962490368767,13.393832789002198,5.992189539327402,42.87828946778186,Low
2020-02-13,Chennai,13.08,80.27,23.871484958888164,37.094971502881535,1018.942239961298,8.465515834699659,20.001877540227895,38.004803460130496,High
2020-02-14,Chennai,13.08,80.27,11.373411540148464,36.09597560042195,991.8064004846706,19.61891068224019,6.362829111452782,46.36691549940245,Moderate
2020-02-15,Chennai,13.08,80.27,17.16592806158353,46.147225226277484,1021.7379277261307,14.070556453381055,26.344464107874103,60.73291168691166,High
2020-02-16,Chennai,13.08,80.27,12.248449910230459,63.925665595862846,1003.171101712459,15.055387878535411,5.622366982508,52.986022674975494,Moderate
2020-02-17,Chennai,13.08,80.27,15.661630208566617,42.552074461713126,1014.9435373669025,14.06348293540952,0.0,20.119973724711173,Low
2020-02-18,Chennai,13.08,80.27,17.844122608961,59.70588871664769,990.3111044111325,22.658803798261964,3.5497014159128972,96.49528527329258,Moderate
2020-02-19,Chennai,13.08,80.27,20.23467208481031,42.70632735923986,1007.959492994574,26.405023358516907,0.0,49.36124314859705,Low
2020-02-20,Chennai,13.08,80.27,17.26153550461889,47.79403738574922,1002.6079894761871,18.916928021866145,15.064259962516537,31.177769353966443,Moderate
2020-02-21,Chennai,13.08,80.27,5.100657052179141,53.63380742599711,1013.540609338049,22.695552179410576,9.342302311436377,15.906694388395993,Moderate
2020-02-22,Chennai,13.08,80.27,23.89984064701775,64.84439520334283,1007.5602270972922,15.084824165406056,0.0,90.73957149655925,Moderate
2020-02-23,Chennai,13.08,80.27,14.423287670408083,61.66747480276939,1013.6253033098618,23.943876514064993,0.0,61.883613109369264,Moderate
2020-02-24,Chennai,13.08,80.27,17.736245307242378,62.84968439605608,1007.1911098900262,24.377726220252054,9.223174452849932,82.41514179802178,Moderate
2020-02-25,Chennai,13.08,80.27,17.043406232082557,38.21802007830594,1000.1510400146195,7.08550206912644,0.4713069081532444,38.874475089288005,Low
2020-02-26,Chennai,13.08,80.27,12.55532804746094,44.72167873853626,1010.7115875994316,16.787290771133208,6.611007706108397,81.50445120207091,Moderate
2020-02-27,Chennai,13.08,80.27,10.414299993446763,69.11209828336607,1000.5777253060662,29.252228395619277,23.664634620803678,39.64966861757291,High
2020-02-28,Chennai,13.08,80.27,15.585659171741426,38.899348002690274,1001.4428319474739,16.98531772432087,1.250630162217118,36.63290649895033,Moderate
2020-02-29,Chennai,13.08,80.27,20.836902252351052,69.54461807149798,1022.9275429074572,0.35412012755247635,20.250157096627504,61.78673028964986,High
2020-03-01,Chennai,13.08,80.27,21.848866449748677,61.33215969039266,999.2805767937347,10.962177176954826,0.7605342852086396,81.60481337916033,Low
2020-03-02,Chennai,13.08,80.27,17.447249612146763,62.782944151397395,1004.087482160936,23.068417754745287,11.357433454111879,2.377427244511854,Moderate
2020-03-03,Chennai,13.08,80.27,23.592134370366885,50.655694193474496,998.9020476817439,8.52956663553914,13.150174260562116,54.906578324361156,Moderate
2020-03-04,Chennai,13.08,80.27,21.333086761796583,34.04884888201577,1023.7498297289285,14.395621711057537,18.95912316734525,96.8017774807167,Moderate
2020-03-05,Chennai,13.08,80.27,24.707753446052692,55.48961265375578,1012.0808340083724,7.1684386772265345,8.00005332852197,49.13690137359868,Low
2020-03-06,Chennai,13.08,80.27,11.277350650159708,58.1602622781339,1020.1309272350895,12.744289176581626,0.45978680022008867,4.129385274041752,Low
2020-03-07,Chennai,13.08,80.27,13.611359901745281,33.57003439166927,1024.1484368654947,6.5565183104313585,18.416965362135727,38.52849008039024,Moderate
2020-03-08,Chennai,13.08,80.27,19.628141778918213,41.79492367409905,1020.7189506742271,2.1390102269727365,0.0,38.83147980849221,Low
2020-03-09,Chennai,13.08,80.27,20.20638069783073,52.420028642451626,990.8215414671674,28.576243542925027,0.0,30.702995599548586,High
2020-03-10,Chennai,13.08,80.27,17.389262850175243,39.271971586999726,1002.5047202249714,13.341135277760102,2.566833589218075,44.01867916820288,Low
2020-03-11,Chennai,13.08,80.27,13.881814537982255,61.49270888761647,991.3684869136198,28.075760447171373,0.0,48.28327561082154,High
2020-03-12,Chennai,13.08,80.27,24.884934374953666,67.34824019942764,1015.9171762782544,7.930229037898879,0.0,90.91704718482049,Low
2020-03-13,Chennai,13.08,80.27,11.231375359991151,54.81622241813521,993.4220302890352,19.84659048922119,1.7901664530446864,8.69211006257984,Moderate
2020-03-14,Chennai,13.08,80.27,12.78396579876113,53.95109832436417,1021.1545867955231,6.251569523153961,13.977029180808845,4.744378420858231,Moderate
2020-03-15,Chennai,13.08,80.27,23.680707219581162,37.78907521703093,1007.3923588534014,19.273245577387456,0.0,86.02033705768612,Moderate
2020-03-16,Chennai,13.08,80.27,8.915812539028066,40.2540698191779,1017.9145205551633,17.96886934240138,5.459592453166742,81.77996590063384,Moderate
2020-03-17,Chennai,13.08,80.27,11.298539246790813,42.46566084656156,1023.710292366635,27.81231166927298,5.121133754391623,78.0579510045271,Low
2020-03-18,Chennai,13.08,80.27,23.97917360080573,69.03542489638086,1014.3340718367047,29.819657066526094,0.0,96.13121816144212,Low
2020-03-19,Chennai,13.08,80.27,15.390899043426492,66.76608704801026,991.991258692829,17.52333867202897,3.152932012974677,35.29665799921672,Moderate
2020-03-20,Chennai,13.08,80.27,6.5782588309713415,50.90662951861872,1010.5168399141673,24.401794697949125,14.543991167616738,45.60325547295271,Moderate
2020-03-21,Chennai,13.08,80.27,13.86688417035272,44.60716871105807,997.5677786876505,29.07423285987214,0.0,50.88242953374805,High
2020-03-22,Chennai,13.08,80.27,13.59249831456343,48.64635314235649,999.3818441016424,29.540199523192957,5.210399292028786,89.38213309108971,High
2020-03-23,Chennai,13.08,80.27,12.896760482903657,45.903416017747766,991.0964320635039,7.671147157418952,14.570526428986662,8.540690283613895,Moderate
2020-03-24,Chennai,13.08,80.27,10.353462056382279,33.04352993292444,1005.7182822882371,20.112926920867626,0.21872126763358946,18.93980931174102,Moderate
2020-03-25,Chennai,13.08,80.27,19.68382014343987,48.89682245424606,1013.6744834164717,9.0261175091575,0.0,36.0255537411126,Low
2020-03-26,Chennai,13.08,80.27,23.862690055292862,69.9282632312829,996.6701383913903,18.998527699734378,15.083218426107932,41.857922102090996,Moderate
2020-03-27,Chennai,13.08,80.27,20.615113369634383,68.92684947283873,1008.590634091649,23.37529093100826,4.54269602319333,8.29852545228671,Moderate
2020-03-28,Chennai,13.08,80.27,23.91916947820085,65.4389046894446,993.2514778370755,19.231661763964247,0.0,35.28498484241249,Moderate
2020-03-29,Chennai,13.08,80.27,14.867509068538805,30.615046869758643,1009.1446672818754,29.79179383610023,5.387027461831989,99.56125762951044,Low
2020-03-30,Chennai,13.08,80.27,23.134750051200452,41.65911785588642,1011.6365732328094,16.67634651457552,2.920269310860003,91.16515697150236,Moderate
2020-03-31,Chennai,13.08,80.27,8.78746602954902,40.54438482212231,1005.7702271868457,2.850883979931144,17.40892535689151,71.5679462373823,Moderate
2020-04-01,Chennai,13.08,80.27,19.790568491233934,50.13820996736342,1017.7720804522372,24.726711111445038,0.0,85.5414067369689,Moderate
2020-04-02,Chennai,13.08,80.27,13.126108759044012,68.49953205768787,1012.1823713871976,17.249025863857003,15.461005925677531,94.00215042823737,Moderate
2020-04-03,Chennai,13.08,80.27,8.26582372634471,45.27536369196994,1009.6596449760173,29.560088595432543,4.155317190044641,4.242497064720374,Low
2020-04-04,Chennai,13.08,80.27,10.214121945287694,57.92288785371374,1021.880419651738,4.654165493611059,16.279169584832744,79.2748479854932,Moderate
2020-04-05,Chennai,13.08,80.27,18.25551120906184,36.44418027343998,994.0523164624404,11.062359904596162,0.0,39.24003258626318,Low
2020-04-06,Chennai,13.08,80.27,18.006116136140626,50.9402646803363,993.911599074826,0.21015528262459893,2.729021440927056,53.13268085885036,Low
2020-04-07,Chennai,13.08,80.27,14.369796242662527,55.07029567253931,1017.1928853586002,12.295288020608572,4.65122769222464,65.30393403756895,Low
2020-04-08,Chennai,13.08,80.27,20.239663879075664,51.13381863280689,1021.0453850121594,16.487775967943595,16.636208310254943,84.29227992093941,Moderate
2020-04-09,Chennai,13.08,80.27,22.847741971393305,38.90482250040812,1007.8225460444238,12.905672791512396,11.817323652059116,52.54252715311903,Moderate
2020-04-10,Chennai,13.08,80.27,22.026983574819997,42.284016433830615,1005.3483789919933,26.584253641627967,0.0,94.2692662396801,Low
2020-04-11,Chennai,13.08,80.27,11.367815541799278,49.998126223627196,1017.6448250821527,10.71860030105468,0.0,21.089149097201176,Low
2020-04-12,Chennai,13.08,80.27,11.430629729671228,67.0771551052645,1020.6024329813355,19.76074159182654,0.0,36.55881765564144,Moderate
2020-04-13,Chennai,13.08,80.27,22.747671050677916,67.58612085701895,1002.7798047604329,5.199042124957702,13.501291521959732,11.31393383691247,Moderate
2020-04-14,Chennai,13.08,80.27,8.811368983978486,69.5598173747855,1016.8390606063291,4.420930480571306,5.759143946275843,4.397397728788299,Low
2020-04-15,Chennai,13.08,80.27,9.367925724425657,61.77361998239502,1008.2795962955171,10.28974390284105,5.8079968482411495,87.70183518500052,Low
2020-04-16,Chennai,13.08,80.27,11.156223550753477,35.21001894856738,1005.093334895713,13.647566119653915,0.0,42.99047085345966,Low
2020-04-17,Chennai,13.08,80.27,12.751174595311008,45.825158437029565,1011.422613319529,28.354331299276954,0.0,54.797105192754024,Low
2020-04-18,Chennai,13.08,80.27,15.551207860977655,31.591594303090773,1006.0484362893716,21.37040266031354,0.0,8.178233476342411,Moderate
2020-04-19,Chennai,13.08,80.27,21.08434606319902,39.259787044874415,1008.5552057266003,5.211218461845593,0.0,78.49377581081168,Low
2020-04-20,Chennai,13.08,80.27,19.135457811730028,35.34958821333755,999.3858249994086,23.417611988818166,3.996059332176025,83.87309533448978,Moderate
2020-04-21,Chennai,13.08,80.27,18.758242008603265,69.35806852623179,1021.275945745715,12.181834453759235,2.3683491377786043,71.79745192743609,Low
2020-04-22,Chennai,13.08,80.27,10.800317950226852,54.54355027452053,995.5478938862694,1.2494570890265044,0.0,9.251583405117735,Low
2020-04-23,Chennai,13.08,80.27,23.804896061393674,67.56397129280478,1002.4838930170057,23.675720751720394,2.6042127634399495,33.25754619242078,Moderate
2020-04-24,Chennai,13.08,80.27,20.444284040567823,67.30938289658036,1015.0208016470532,29.306069956619815,5.372339662917449,59.84654948155148,Low
2020-04-25,Chennai,13.08,80.27,5.467020772997991,52.99928929834628,1004.4363896561758,28.592537115372537,4.149551690716627,5.785628112392127,Low
2020-04-26,Chennai,13.08,80.27,22.295124348873887,54.883386472913095,990.683903443063,25.384485563383453,0.0,27.22237305092471,High
2020-04-27,Chennai,13.08,80.27,13.152373109923296,40.205195038226734,996.7250259535546,12.243087288325908,0.0,90.92744858108904,Low
2020-04-28,Chennai,13.08,80.27,11.413587576520698,61.263677804049244,1006.038127213407,3.0596738804960677,1.1630600691965798,92.35997833060652,Low
2020-04-29,Chennai,13.08,80.27,9.154149111852911,69.50742811596882,990.5952067635059,20.514685584155707,25.715546718611314,54.12673030783731,High
2020-04-30,Chennai,13.08,80.27,15.488793573667568,40.056005812186555,1009.8791177038357,1.8246543417404437,2.4150874220337633,66.84956149866852,Low
2020-05-01,Chennai,13.08,80.27,26.91694532435287,86.18664365607238,992.5694495889735,22.951502587815053,3.0939285940823607,29.64927840038397,Moderate
2020-05-02,Chennai,13.08,80.27,26.286454863339905,86.8657990358512,1022.1231859566918,2.0428759770344707,0.0,7.23746131966262,Low
2020-05-03,Chennai,13.08,80.27,28.624034321122817,70.46616777013071,1009.9461377117171,5.046164064265547,0.0,48.89421914938305,Low
2020-05-04,Chennai,13.08,80.27,29.440030538625138,60.087026974644154,1020.775736271887,20.201233836481787,34.22616835355133,2.8089065720200868,High
2020-05-05,Chennai,13.08,80.27,34.94926496675949,74.75137522954944,1023.9187548621098,4.561730657424454,10.526863229041936,91.78052974808398,Moderate
2020-05-06,Chennai,13.08,80.27,37.558512481743556,64.22911248726061,1017.7739728290098,1.1272685197607524,0.0,32.60549631221753,Low
2020-05-07,Chennai,13.08,80.27,34.04614703068958,80.42106601146168,997.4782867965969,0.028801208069090256,11.290160867810203,24.27254929334928,Moderate
2020-05-08,Chennai,13.08,80.27,30.94690620152967,80.80588708248527,999.6992718162331,22.99721319703592,0.0,39.66505563378354,Moderate
2020-05-09,Chennai,13.08,80.27,32.63094594409846,73.19005193267489,1022.8499541115508,18.850809912111156,6.200146165034923,23.602581246731248,Moderate
2020-05-10,Chennai,13.08,80.27,33.747690910886455,94.5700929870695,993.9917043849185,16.68642043549534,8.001324527033972,36.994158885841976,Moderate
2020-05-11,Chennai,13.08,80.27,31.451453874708506,85.8750586920255,1006.1371241180253,8.498466233328362,0.0,31.839853875917722,Low
2020-05-12,Chennai,13.08,80.27,29.261222895929205,63.08555646773568,1022.0712529374066,13.151022914435819,2.614397814980657,82.2203104376988,Low
2020-05-13,Chennai,13.08,80.27,29.47437180142441,88.39978108680816,990.4627795581067,10.635791409030693,0.0,89.2327677205859,Low
2020-05-14,Chennai,13.08,80.27,36.01961193712751,62.09553535685873,1024.643586152455,7.10502274525491,19.875559237908725,7.497013384949636,Moderate
2020-05-15,Chennai,13.08,80.27,28.14744834289862,60.23346848283394,993.7871774003235,27.209640400384888,8.971877581220644,6.946655017106784,High
2020-05-16,Chennai,13.08,80.27,28.150276405603297,78.80687711332797,1004.2108201870204,15.724696365224071,25.280913848199575,82.45863199712059,High
2020-05-17,Chennai,13.08,80.27,33.549348039811086,77.62693659545613,997.6634636351581,8.483111437908926,11.785125964136764,51.395436097772254,Moderate
2020-05-18,Chennai,13.08,80.27,33.028833706522725,83.50701340269403,1018.5459101688523,17.04383032776876,0.0,22.74664774843097,Moderate
2020-05-19,Chennai,13.08,80.27,34.57075270379864,94.73141152750179,994.4300104707097,18.828663146823033,4.470420731870858,76.24997718373278,Moderate
2020-05-20,Chennai,13.08,80.27,36.408115165696174,81.10744945726944,1004.6910964819386,23.727890491136986,0.2521506493222798,91.95317064238574,Moderate
2020-05-21,Chennai,13.08,80.27,26.642884173050216,92.3188160196618,1019.9537158299578,24.88104787180439,17.860221512891005,85.60728262126368,Moderate
2020-05-22,Chennai,13.08,80.27,38.23219530229343,84.16879751108034,1008.4367205318107,6.682686933831038,14.690422152883617,80.61401912575386,Moderate
2020-05-23,Chennai,13.08,80.27,33.57885728537785,86.12445292623323,1015.7816180890181,20.26198586445974,0.0,19.171076388552088,Moderate
2020-05-24,Chennai,13.08,80.27,38.36948813013824,82.64738496794986,1005.5054474221454,21.87527923687161,16.80193474426272,23.641317525120776,Moderate
2020-05-25,Chennai,13.08,80.27,30.403212087349072,71.18562833043976,996.7708469886446,4.120495936983962,20.30608422576795,86.70420504780523,High
2020-05-26,Chennai,13.08,80.27,38.578959511330716,73.5136197466183,1013.783446724247,1.887361821589718,5.902690725743004,24.258065325366452,Low
2020-05-27,Chennai,13.08,80.27,29.32688206024063,84.72232104054905,1011.7714980641487,13.15011707046756,0.0,15.860210110745143,Low
2020-05-28,Chennai,13.08,80.27,29.896301840505068,73.46048278623867,1003.9005712808294,4.944372863374994,23.005089177354318,78.72698438327768,High
2020-05-29,Chennai,13.08,80.27,25.257669580912534,83.59372925102453,1005.404283163721,23.776218985523304,5.552054781334965,43.80820261168944,Moderate
2020-05-30,Chennai,13.08,80.27,27.05785975338406,69.52590660101508,997.1105581615193,14.110464520366527,16.920095037012928,17.9219669562531,Moderate
2020-05-31,Chennai,13.08,80.27,28.09945557880416,60.36457397863385,1013.4805196696132,17.218295419448296,11.868893352824397,33.971713639917986,Moderate
2020-06-01,Chennai,13.08,80.27,29.024565146423384,83.9146872646414,1017.7931142544529,3.9483882634938574,0.0,6.071418212977009,Low
2020-06-02,Chennai,13.08,80.27,35.428488590146635,70.74235443582741,990.4918940153024,3.627097038216073,1.864904729833385,17.285592024722828,Low
2020-06-03,Chennai,13.08,80.27,28.28761551387767,85.64588036809158,1023.9063302394334,5.012776137217829,9.36349461608388,92.56073231790839,Low
2020-06-04,Chennai,13.08,80.27,38.259385062241975,87.26584403131864,1007.9082206271385,10.453916739167276,24.462649788005834,37.89489771638914,High
2020-06-05,Chennai,13.08,80.27,36.796875144157816,88.42155647048361,1013.6573447308295,11.367856440082956,0.0,41.784926645937624,Low
2020-06-06,Chennai,13.08,80.27,28.470693559265044,86.35886886664116,1003.0638767915309,6.78780892413255,0.0,36.497225253700336,Low
2020-06-07,Chennai,13.08,80.27,38.91188152871277,75.44924531529557,1014.4862010776365,26.04854764985906,3.1374693098449997,71.31252463266239,Low
2020-06-08,Chennai,13.08,80.27,34.683610125686386,86.30437725280073,998.1412778659071,0.18028520871633424,9.82016091421108,94.84510692594449,Low
2020-06-09,Chennai,13.08,80.27,27.494450957523295,64.6229909595543,1002.6324162702364,22.614144613127902,1.1438233282523402,8.655845268254359,Moderate
2020-06-10,Chennai,13.08,80.27,38.12095989330282,83.19106896037948,1019.9382905844948,13.786976566695031,14.906952593629851,98.35284887060655,Moderate
2020-06-11,Chennai,13.08,80.27,38.2319698188527,68.85210641202967,1015.1958971641644,17.398588383773998,0.0,86.8476665423116,Moderate
2020-06-12,Chennai,13.08,80.27,33.59138644682163,80.16108424465007,1007.4692041349042,27.00859183230072,16.279549072430733,24.833871842216226,Moderate
2020-06-13,Chennai,13.08,80.27,39.191306767688545,82.81521732355036,1017.9429880499588,1.6200980729267445,11.136031980079727,70.72778782446285,Moderate
2020-06-14,Chennai,13.08,80.27,27.285431680626118,93.48158304431018,998.121998158201,2.2728993627283236,10.738779071029576,45.361590080479395,Moderate
2020-06-15,Chennai,13.08,80.27,38.00516731614163,90.1234665831132,1013.4570812941564,8.169455097973186,0.0,0.775968291238005,Low
2020-06-16,Chennai,13.08,80.27,27.270641143377023,81.90529173405992,1015.7365366566861,14.579907351863511,2.670666111156396,61.88276770717478,Low
2020-06-17,Chennai,13.08,80.27,33.44883866630575,90.71956549031407,1003.181153335474,2.9683750995467397,6.621382055900048,7.080314374731866,Low
2020-06-18,Chennai,13.08,80.27,34.995193182877124,82.97884560339642,998.3242824274408,28.066540262021686,9.275426462479999,78.4456793075044,High
2020-06-19,Chennai,13.08,80.27,35.07555662088272,75.27518661739546,1019.0229446197864,20.199096445595448,0.0,44.867821681008465,Moderate
2020-06-20,Chennai,13.08,80.27,30.821505697849815,91.10008592253757,1002.6057432035631,25.546042252731947,9.886729478733258,25.478003815158,Low
2020-06-21,Chennai,13.08,80.27,29.54651833697276,67.08802183544262,1005.7274511368946,13.60485585197575,0.0,1.3152501660346427,Low
2020-06-22,Chennai,13.08,80.27,32.069840553397405,76.35819620618923,1011.2417709233146,29.33426767778153,15.567118859812119,25.355451420022934,Moderate
2020-06-23,Chennai,13.08,80.27,36.80953927784785,86.66878441102813,1015.1491313002722,25.752993313400808,0.0,37.593676979377776,Low
2020-06-24,Chennai,13.08,80.27,34.43771177772052,76.10373680100155,991.1010248564743,20.80851550439082,5.1358380432612,7.989712204082123,Moderate
2020-06-25,Chennai,13.08,80.27,35.033237344767706,91.11120952704783,1008.5367166471752,10.584311081935772,23.94029555314953,93.4124623773238,High
2020-06-26,Chennai,13.08,80.27,29.32072185868349,82.79564343384301,1003.9388669922873,24.28583423797463,8.953568483529148,36.536487460024034,Moderate
2020-06-27,Chennai,13.08,80.27,30.030772915457028,84.01289841898318,1010.5908168051906,10.312362718879871,33.07281169377175,80.51384144434995,High
2020-06-28,Chennai,13.08,80.27,29.873158531531917,60.59927102299129,1004.1481197701629,25.39371793255343,15.09953463039911,30.034777642941137,Moderate
2020-06-29,Chennai,13.08,80.27,28.58507846553349,91.58946433366684,994.2029598066722,18.979200912547945,0.0,77.0425486256523,Moderate
2020-06-30,Chennai,13.08,80.27,27.624551506778374,72.42810665969466,1000.1463343280708,23.06643767495263,8.617066473070782,79.17239355716822,Moderate
2020-07-01,Chennai,13.08,80.27,28.12538135308349,74.34717935875314,1005.2349004077219,4.43039763897378,3.529909741937238,12.247000460234158,Low
2020-07-02,Chennai,13.08,80.27,32.16281164169066,63.80655538415155,996.4501568504858,28.39822354089058,0.0,38.93601639392374,High
2020-07-03,Chennai,13.08,80.27,31.2218128267901,60.51072720845333,991.8401864315435,20.030553092648933,8.348911341971181,28.44113100185298,Moderate
2020-07-04,Chennai,13.08,80.27,39.85961531798368,61.73999593487581,996.0524724574553,1.6426090117828862,12.4429808574431,61.31124421552909,Moderate
2020-07-05,Chennai,13.08,80.27,37.62668445420074,80.93156136457534,1002.2038266541119,1.1676553884887209,18.533117695901062,77.17414225428463,Moderate
2020-07-06,Chennai,13.08,80.27,39.435279749199054,67.40465321673396,990.3282291974932,16.061636194110157,3.4534096113851764,98.41339101439269,Moderate
2020-07-07,Chennai,13.08,80.27,31.355722939810363,85.87630071523647,996.2147555727167,10.821649444613907,3.674988910274038,73.41854129700806,Low
2020-07-08,Chennai,13.08,80.27,37.87897982521493,63.98834806564027,1012.5806559655081,0.7666675186173499,6.451282702907722,96.33365609815846,Low
2020-07-09,Chennai,13.08,80.27,26.20505067840193,77.13851011955389,1006.0767113020613,4.214707675867885,9.766094777331709,6.084315604339374,Low
2020-07-10,Chennai,13.08,80.27,32.549567129121684,66.93495860113411,992.6272221819318,14.934114112150649,13.573380703445542,63.06177622763296,Moderate
2020-07-11,Chennai,13.08,80.27,38.491344501543914,86.81351380728042,1013.2954832775514,3.596601369375414,0.0,70.50318144715926,Low
2020-07-12,Chennai,13.08,80.27,35.102773662407515,93.95930029334207,1007.5478675032016,8.158742447069883,15.411043491552874,64.40500429731458,Moderate
